,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes
33,41,BATLEY AND MORLEY,Yorkshire and the Humber,0.30351552823007455,0.526135621467018,0.17034885030290747,,,44403
34,42,"BATTERSEA,NORTH",London,0.24949861318540645,0.6370812886707915,0.09332195434179646,,0.020098143802005548,23435
35,43,"BATTERSEA,SOUTH",London,0.4057411512881278,0.4683510434982035,0.12590780521366868,,,26162
36,44,BEBINGTON,North West,0.45326536792167155,0.4161030920897682,0.13063153998856028,,,59442
37,45,BECKENHAM,London,0.534777428017571,0.23720855786160167,0.22801401412082734,,,56229
38,46,BEDFORD,Eastern,0.45182808410031244,0.3853753271975006,0.16279658870218694,,,47372
39,49,BEDWELLTY,Wales,0.16489286221086988,0.8351071377891301,,,,35235
40,50,BELFAST EAST,Northern Ireland,0.5879675721803442,0.3687242213056464,,,0.043308206514009386,42186
41,51,BELFAST NORTH,Northern Ireland,0.5961458146888611,0.3493029453294354,,,0.05455123998170356,50283
42,52,BELFAST SOUTH,Northern Ireland,0.6975123365722135,0.22363534618710892,0.04937172508521138,,0.029480592155466247,39314
43,53,BELFAST WEST,Northern Ireland,0.4115774854365187,0.24248678677520158,,,0.34593572778827975,51842
44,54,BELPER,East Midlands,0.3749631537303939,0.47288890267930556,0.1521479435903005,,,64457
45,55,BERMONDSEY,London,0.20717492856818903,0.7928250714318109,,,,22049
46,56,BERWICK AND EAST LOTHIAN,Scotland,0.507316273733992,0.492683726266008,,,,42713
47,57,BERWICK UPON TWEED,North East,0.49924409448818896,0.2588346456692913,0.2419212598425197,,,31750
48,58,BETHNAL GREEN,London,0.1815732233873324,0.6464954712203357,0.17193130539233192,,,30803
49,59,BEXLEY,London,0.4738791530764553,0.38931579044354764,0.11353124366557946,,0.0232738128144176,54267
50,60,BILLERICAY,Eastern,0.442900461106656,0.4229525862068966,0.13414695268644747,,,79808
51,61,BILSTON,West Midlands,0.4686740583232078,0.5313259416767923,,,,52672
52,62,BIRKENHEAD,North West,0.43043653713770264,0.5695634628622973,,,,42127
53,63,"BIRMINGHAM,ALL SAINTS",West Midlands,0.49202849389416553,0.5079715061058344,,,,29480
54,64,"BIRMINGHAM,ASTON",West Midlands,0.45280161534578495,0.547198384654215,,,,35658
55,65,"BIRMINGHAM,EDGBASTON",West Midlands,0.673554328895711,0.32644567110428907,,,,33877
56,66,"BIRMINGHAM,HALL GREEN",West Midlands,0.5251709956233918,0.3183927511051486,0.15643625327145969,,,45469
57,67,"BIRMINGHAM,HANDSWORTH",West Midlands,0.47495628631056463,0.335862146765187,0.1762366743753173,,0.01294489254893113,35458
58,68,"BIRMINGHAM,LADYWOOD",West Midlands,0.3679664517744257,0.6320335482255742,,,,15977
59,69,"BIRMINGHAM,NORTHFIED",West Midlands,0.40394223640524773,0.4722463978338652,0.12381136576088708,,,62046
60,70,"BIRMINGHAM,PERRY BARR",West Midlands,0.5044624580365185,0.49553754196348154,,,,36639
61,71,"BIRMINGHAM,SELLY OAK",West Midlands,0.5691572660915727,0.43084273390842737,,,,37675
62,72,"BIRMINGHAM,SMALL HEATH",West Midlands,0.36327168163584084,0.6038553019276509,,,0.032873016436508216,28169
63,73,"BIRMINGHAM,SPARKBROOK",West Midlands,0.47998084291187737,0.5200191570881226,,,,31320
64,74,"BIRMINGHAM,STECHFORD",West Midlands,0.43171795001774216,0.5682820499822578,,,,39454
65,75,"BIRMINGHAM,YARDLEY",West Midlands,0.4981390534499086,0.5018609465500914,,,,45407
66,76,BISHOP AUCKLAND,North East,0.3818574753407957,0.6181425246592043,,,,36092
67,77,BLACKBURN,North West,0.42538912822289093,0.5746108717771091,,,,46193
68,78,"BLACKPOOL,NORTH",North West,0.4715164032854604,0.2532062058696383,0.27527739084490127,,,41638
69,79,"BLACKPOOL,SOUTH",North West,0.5832167832167832,0.4167832167832168,,,,40755
70,80,BLAYDON,North East,0.33828607303547137,0.6617139269645286,,,,38228
71,81,BLYTH,North East,0.24064432150992515,0.7593556784900748,,,,49168
72,82,BODMIN,South West,0.40158371040723984,0.11236802413273002,0.48604826546003016,,,37128
73,83,BOLSOVER,East Midlands,0.20655404547186587,0.7934459545281342,,,,39365
74,84,"BOLTON,EAST",North West,0.39468431557936756,0.4609097594285114,0.14440592499212102,,,47595
75,85,"BOLTON,WEST",North West,0.33698008821990183,0.41166795424527125,0.2513519575348269,,,40127
76,86,BOOTLE,North West,0.3799839826096905,0.6200160173903094,,,,34962
77,87,BOSWORTH,East Midlands,0.3524087170904641,0.4559016717954255,0.1916896111141104,,,55569
78,88,BOTHWELL,Scotland,0.39601963878660357,0.6039803612133965,,,,45624
79,89,BOURNEMOUTH EAST AND CHRISTCHURCH,South East,0.5640820956662396,0.2194609583429616,0.2164569459907989,,,47603
80,90,BOURNEMOUTH WEST,South East,0.504423411242032,0.26994398300173844,0.22563260575622948,,,51770
81,91,"BRADFORD,EAST",Yorkshire and the Humber,0.3816333563059959,0.6183666436940042,,,,29020
82,92,"BRADFORD,NORTH",Yorkshire and the Humber,0.4020801870706874,0.4361328981341648,0.16178691479514784,,,41054
83,93,"BRADFORD,SOUTH",Yorkshire and the Humber,0.37669376693766937,0.46277568466741575,0.16053054839491485,,,45387
84,94,"BRADFORD,WEST",Yorkshire and the Humber,0.5402481135695102,0.4597518864304898,,,,39095
85,95,BRECON AND RADNOR,Wales,0.3710255854815029,0.5768647555780201,,0.052109658940477054,,41547
86,96,BRENTFORD AND CHISWICK,London,0.46046969945803906,0.4426014123829857,0.0969288881589752,,,30445
87,97,BRIDGWATER,South West,0.4476501698413381,0.3148514425764286,0.1936836221352711,,0.0438147654469622,46514
88,98,BRIDLINGTON,Yorkshire and the Humber,0.5650466128029832,0.22379117464263518,0.2111622125543816,,,40225
89,99,BRIERLEY HILL,West Midlands,0.5201221983228904,0.45151033386327505,,,0.028367467813834597,64158
90,100,BRIGG,Yorkshire and the Humber,0.3827352216333007,0.49761993180513825,0.11964484656156106,,,59242
91,101,BRIGHOUSE AND SPENBOROUGH,Yorkshire and the Humber,0.42191792491002406,0.4415529101092489,0.13652916498072704,,,46957
92,102,"BRIGHTON,KEMPTOWN",South East,0.4999215404963124,0.5000784595036876,,,,44609
93,103,"BRIGHTON,PAVILION",South East,0.5314872937126658,0.28217069960514324,0.18634200668219095,,,39508
94,104,"BRISTOL,CENTRAL",South West,0.39033569676400415,0.5446083537753285,,,0.06505594946066737,29759
95,105,"BRISTOL,NORTH EAST",South West,0.4673308184489694,0.44209166128259103,,,0.09057752026843958,47981
96,106,"BRISTOL,NORTH WEST",South West,0.45122548020064435,0.42881611679784676,0.11995840300150891,,,49042
97,107,"BRISTOL,SOUTH",South West,0.36515256505220905,0.634847434947791,,,,41851
98,108,"BRISTOL,SOUTH EAST",South West,0.398396661088039,0.6016033389119609,,,,48399
99,109,"BRISTOL,WEST",South West,0.5798803638250799,0.19955751003796673,0.20119636174920105,,0.019365764387752313,36611
100,110,BROMLEY,London,0.5255070524039946,0.23396478945742819,0.2226397611448574,,0.017888396993719757,38852
101,111,BROMSGROVE,West Midlands,0.4873136538651397,0.37307072103202027,0.13961562510284004,,,60774
102,112,BUCKINGHAM,South East,0.4297849483756739,0.4592476177213679,0.1109674339029582,,,50267
103,114,BURNLEY,North West,0.2782278025291391,0.5680212411682642,0.15375095630259664,,,44442
104,115,BURTON,West Midlands,0.5324387619469587,0.46756123805304134,,,,47397
105,116,BURY AND RADCLIFFE,North West,0.41851995637143435,0.4411846264766236,0.14029541715194202,,,54093
106,117,BURY ST.EDMUNDS,Eastern,0.5014921809717082,0.4022124069873861,0.09629541204090565,,,50262
107,27,BUTE AND NORTH AYRSHIRE,Scotland,0.49836867862969003,0.3605220228384992,0.14110929853181076,,,33102
108,118,CAERNARVON,Wales,0.2421229733863567,0.5438054450902416,,0.21407158152340164,,32690
109,119,CAERPHILLY,Wales,0.16880703408870273,0.7214656200593571,,0.1097273458519402,,36053
110,120,CAITHNESS AND SUTHERLAND,Scotland,0.2081617714338,0.30281819013633454,0.36114923597767407,,0.12787080245219143,21858
111,121,"CAMBERWELL,DULWICH",London,0.40831777857008034,0.4681109876051257,0.118013464482708,,0.005557769342085946,47681
112,122,"CAMBERWELL,PECKHAM",London,0.3582346746657306,0.6417653253342694,,,,31337
113,123,CAMBRIDGE,Eastern,0.4337087118516348,0.40463431992297066,0.16165696822539458,,,47774
114,124,CAMBRIDGESHIRE,Eastern,0.47975552384992093,0.340030077507423,0.18021439864265607,,,51866
115,125,CANNOCK,West Midlands,0.4247024134541881,0.575297586545812,,,,54942
116,126,CANTERBURY,South East,0.5197016660209222,0.2946726075164665,0.18562572646261138,,,51620
117,127,"CARDIFF,NORTH",Wales,0.44641834982418843,0.37237304767356283,0.15957968762777006,0.021628914874478697,,48916
118,128,"CARDIFF,SOUTH EAST",Wales,0.4252055630806799,0.5747944369193201,,,,52417
119,129,"CARDIFF,WEST",Wales,0.4083160745579098,0.5916839254420901,,,,43939
120,130,CARDIGAN,Wales,0.19696058784235138,0.3099866399465598,0.38410153640614564,0.10895123580494322,,29940
121,131,CARLISLE,North West,0.40533022680804526,0.4557320146450478,0.10976653511483049,,0.029171223432076458,42062
122,132,CARLTON,East Midlands,0.4690295245140897,0.36226377026027307,0.16870670522563724,,,59476
123,133,CARMARTHEN,Wales,0.1060159151193634,0.45462068965517244,0.32275862068965516,0.11660477453580902,,47125
124,134,CARSHALTON,London,0.4888265019651881,0.30142242186037804,0.20975107617443384,,,53430
125,26,CENTRAL AYRSHIRE,Scotland,0.4356098019848549,0.5643901980151451,,,,42522
126,426,CENTRAL NORFOLK,Eastern,0.4904262137477968,0.370153020349303,0.13942076590290017,,,49928
127,135,CHEADLE,North West,0.4676734243552613,0.18451248103709833,0.34781409460764035,,,72510
128,136,CHELMSFORD,Eastern,0.47950205754231306,0.3584083747998416,0.16208956765784535,,,58079
129,137,CHELSEA,London,0.6153451748763963,0.25152902398828053,0.1331258011353232,,,27305
130,138,CHELTENHAM,South West,0.4722341491341062,0.34724011259004817,0.18052573827584562,,,41922
131,139,CHERTSEY,South East,0.490622410258647,0.3165045579447813,0.19287303179657173,,,45854
132,141,CHESTERFIELD,East Midlands,0.28664595081904326,0.5649288372271455,0.14842521195381134,,,52134
133,142,CHESTER-LE-STREET,North East,0.24804553559182554,0.7519544644081745,,,,43746
134,143,CHICHESTER,South East,0.5779800722905392,0.1942091070779705,0.22781082063149036,,,52289
135,144,CHIGWELL,Eastern,0.47328226820624214,0.3882016691437064,0.13851606265005145,,,43735
136,145,CHIPPENHAM,South West,0.4044855884260191,0.22553162943583552,0.3699827821381454,,,44721
137,146,CHISLEHURST,London,0.44255936990333744,0.4124269064004137,0.14501372369624885,,,50278
138,147,CHORLEY,North West,0.4113993495042909,0.4841490654022493,0.10445158509345978,,,51038
139,148,CIRENCESTER AND TEWKESBURY,South West,0.5153657420884102,0.3226597912421508,0.16197446666943902,,,48094
140,377,CITIES OF LONDON AND WESTMINSTER,London,0.5837118754055808,0.30578087821760763,0.1105072463768116,,,36984
141,140,CITY OF CHESTER,North West,0.48821187029896973,0.3520215747002929,0.15976655500073741,,,47463
142,539,CLACKMANNAN AND EAST STIRLINGSHIRE,Scotland,0.30622729879564137,0.5717597017778627,,0.12201299942649589,,41848
143,149,CLEVELAND,North East,0.37630835946152524,0.446066732182133,0.17762490835634173,,,64107
144,150,CLITHEROE,North West,0.4878042369762919,0.37528255269936395,0.13691321032434423,,,38046
145,151,COATBRIDGE AND AIRDRIE,Scotland,0.378902143608026,0.621097856391974,,,,43758
146,152,COLCHESTER,Eastern,0.4602585611368795,0.3904075791966841,0.1493338596664364,,,50665
147,153,COLNE VALLEY,Yorkshire and the Humber,0.1634462738694607,0.42039733297047216,0.41615639316006714,,,44094
148,154,CONSETT,North East,0.3189985542832228,0.6810014457167772,,,,43577
149,155,CONWAY,Wales,0.5062221622351194,0.41122958563908757,,0.08254825212579295,,37045
150,157,"COVENTRY,EAST",West Midlands,0.3830208608397148,0.5981977818853974,,,0.018781357274887774,60592
151,158,"COVENTRY,NORTH",West Midlands,0.44759776031789034,0.5272961257111893,,,0.025106113970920257,44292
152,159,"COVENTRY,SOUTH",West Midlands,0.48382085547337017,0.5161791445266298,,,,56647
153,160,CREWE,North West,0.4281938112329033,0.5718061887670967,,,,41236
154,161,CROSBY,North West,0.48633879781420764,0.3196947116470216,0.19396649053877071,,,44286
155,162,"CROYDON,NORTH EAST",London,0.46788430838576395,0.3779462860362475,0.15416940557798856,,,42596
156,163,"CROYDON,NORTH WEST",London,0.46896634327464365,0.3345789914959875,0.19645466522936877,,,41745
157,164,"CROYDON,SOUTH",London,0.5274729939090388,0.4725270060909612,,,,47119
158,165,DAGENHAM,London,0.1866700866168143,0.6481660517333228,0.14405224631533256,,0.021111615334530317,50683
159,166,DARLINGTON,North East,0.41189537056259085,0.4515466057712269,0.13655802366618228,,,48170
160,167,DARTFORD,South East,0.3818447228163085,0.4645924568014394,0.1535628203822521,,,58914
161,168,DARWEN,North West,0.4190717508188616,0.32051995138330963,0.2604082977978287,,,48543
162,169,DEARNE VALLEY,Yorkshire and the Humber,0.1922620309518762,0.8077379690481238,,,,47170
163,170,DENBIGH,Wales,0.41311294512517527,0.20124600565530243,0.30646681532908804,0.07917423389043426,,43499
164,171,DEPTFORD,London,0.29134581419992933,0.6243730130695867,,,0.08428117273048392,28310
165,172,DERBY NORTH,East Midlands,0.3460206756689914,0.5289113122619578,0.1250680120690508,,,40434
166,173,DERBY SOUTH,East Midlands,0.42262946566457327,0.5773705343354267,,,,38852
167,177,DEVIZES,South West,0.4675330425734464,0.3801279638690252,0.1523389935575284,,,45169
168,179,DEWSBURY,Yorkshire and the Humber,0.34188461451066826,0.48362834874684724,0.1744870367424845,,,44009
169,181,DON VALLEY,Yorkshire and the Humber,0.28102294859852656,0.7189770514014735,,,,59045
170,180,DONCASTER,Yorkshire and the Humber,0.4757838335635648,0.49907907405081836,,,0.025137092385616813,47778
171,182,DORKING,South East,0.5560034485169048,0.22848754572780017,0.20441782976442902,,0.01109117599086609,42917
172,186,DOVER,South East,0.4416550181716522,0.44944553163731243,0.10889945019103532,,,53655
173,187,DOWN NORTH,Northern Ireland,0.7354111622141762,0.1887170956062237,0.061927129203770755,,0.013944612975829338,61314
174,188,DOWN SOUTH,Northern Ireland,0.5897569102341329,0.11214015728284041,0.100496211239095,,0.19760672124393172,55823
175,189,DUDLEY,West Midlands,0.350163865472581,0.5301529995268056,0.1196831350006134,,,57059
176,190,DUMFRIES,Scotland,0.48646113172146177,0.39145452219521554,,0.12208434608332268,,46902
177,193,DUNDEE EAST,Scotland,0.45203002459998737,0.5479699754000126,,,,47561
178,194,DUNDEE WEST,Scotland,0.4424602783957788,0.533362209840326,,,0.02417751176389518,50791
179,195,DUNFERMLINE BURGHS,Scotland,0.3844552204049204,0.6155447795950796,,,,36501
180,196,DURHAM,North East,0.3166760363961938,0.6833239636038062,,,,48027
181,198,"EALING,NORTH",London,0.4318517133179561,0.43241277559586894,0.13573551108617501,,,48123
182,199,"EALING,SOUTH",London,0.6103691849235693,0.38963081507643066,,,,36242
183,200,EASINGTON,North East,0.1955175185587971,0.8044824814412029,,,,42298
184,5,EAST ABERDEENSHIRE,Scotland,0.4797860471221369,0.22445363260484347,0.23259171752969746,0.06316860274332217,,30474
185,191,EAST DUNBARTONSHIRE,Scotland,0.41995088293766814,0.5504619342766928,,,0.029587182785639106,59857
186,232,EAST FIFE,Scotland,0.5421991583404332,0.2521106033614747,0.1310252239692252,0.06802984535150905,0.006635168977357809,38733
187,235,EAST FLINTSHIRE,Wales,0.45789876974160315,0.5421012302583968,,,,46982
188,202,EAST GRINSTEAD,South East,0.5318246627426607,0.198497422586188,0.26967791467115126,,,54706
189,203,"EAST HAM,NORTH",London,0.396420395421436,0.603579604578564,,,,24025
190,204,"EAST HAM,SOUTH",London,0.34009897162298,0.65990102837702,,,,25866
191,293,EAST HERTFORDSHIRE,Eastern,0.48196811612986845,0.3545946471388763,0.16343723673125526,,,61724
192,475,EAST RENFREWSHIRE,Scotland,0.5253565768621236,0.3113538600860312,0.16328956305184514,,,53004
193,555,EAST SURREY,South East,0.5593890607424072,0.15853487064116986,0.2820760686164229,,,56896
194,201,EASTBOURNE,South East,0.4901178435557205,0.22332745662058087,0.28655469982369863,,,53885
195,205,EASTLEIGH,South East,0.45532989991254497,0.4147507530852201,0.12991934700223495,,,51455
196,206,EBBW VALE,Wales,0.16404256024395902,0.835957439756041,,,,30169
197,207,ECCLES,North West,0.4265577978403257,0.5734422021596742,,,,45192
198,208,EDINBURGH CENTRAL,Scotland,0.4601614868982328,0.5398385131017672,,,,26256
199,209,EDINBURGH EAST,Scotland,0.4385297845373891,0.5614702154626109,,,,44184
200,210,EDINBURGH LEITH,Scotland,0.44502107206297237,0.5549789279370276,,,,28711
201,211,EDINBURGH NORTH,Scotland,0.5822603719599427,0.4177396280400572,,,,29358
202,212,EDINBURGH PENTLANDS,Scotland,0.460364532244451,0.4059128133768278,0.13372265437872116,,,43837
203,213,EDINBURGH SOUTH,Scotland,0.5316899656733496,0.33717227998607036,0.13113775434058006,,,40202
204,214,EDINBURGH WEST,Scotland,0.5056432540521832,0.3529965967428714,0.1413601492049453,,,52009
205,215,EDMONTON,London,0.3885131725042899,0.49203593418794794,0.1194508933077622,,,49535
206,216,"ENFIELD,EAST",London,0.3258654065133227,0.5112161238897746,0.16291846959690276,,,35128
207,217,"ENFIELD,WEST",London,0.516309069369488,0.23306568382256154,0.233908121626958,,0.016717125180992498,37985
208,218,EPPING,Eastern,0.4027677359615409,0.44383982140365563,0.15339244263480345,,,78837
209,219,EPSOM,South East,0.5504667746047056,0.2089462261876055,0.24058699920768886,,,58058
210,220,ERITH AND CRAYFORD,London,0.32484981139104924,0.5310389791831602,0.14411120942579053,,,42946
211,221,ESHER,South East,0.5619239290365133,0.2307497167210675,0.20732635424241913,,,59129
212,223,ETON AND SLOUGH,South East,0.500121276267337,0.499878723732663,,,,45351
213,224,EXETER,South West,0.4143786044160559,0.3830848057348988,0.20253658984904532,,,43523
214,225,EYE,Eastern,0.45743935824791493,0.34228900065788076,0.20027164109420428,,,47121
215,226,FALMOUTH AND CAMBORNE,South West,0.37614288751860514,0.4452713398067427,0.17858577267465212,,,42327
216,227,FARNHAM,South East,0.5120455960534508,0.20355381004837397,0.2844005938981752,,,41758
217,228,FARNWORTH,North West,0.3794267543668598,0.6205732456331402,,,,45914
218,229,FAVERSHAM,South East,0.4104728362075945,0.4907092543113918,0.09881790948101368,,,49404
219,230,FELTHAM,London,0.3570967201741585,0.4959929188296931,0.14691036099614843,,,41801
220,231,FERMANAGH AND SOUTH TYRONE,Northern Ireland,0.5507129356064082,0.042922944231369164,0.11021599104472134,,0.2961481291175013,54493
221,234,FINCHLEY,London,0.4658445101159354,0.23505342123209821,0.29910206865196637,,,52788
222,237,FOLKESTONE AND HYTHE,South East,0.6223318645946018,0.3776681354053983,,,,37901
223,238,FULHAM,London,0.42090635811922184,0.5611706653054279,,,0.017922976575350236,35262
224,239,GAINSBOROUGH,East Midlands,0.47740190116899556,0.30096051227321235,0.22163758655779206,,,40291
225,240,GALLOWAY,Scotland,0.527404718693285,0.23234119782214155,0.2402540834845735,,,27550
226,241,GATESHEAD EAST,North East,0.35493012328335793,0.6450698767166421,,,,41287
227,242,GATESHEAD WEST,North East,0.31028923354722215,0.6897107664527778,,,,31013
228,243,GILLINGHAM,South East,0.5135183163666828,0.37023685613465007,0.10286613693483283,,0.013378690563834379,39391
229,244,GLASGOW BRIDGETON,Scotland,0.2840999582875128,0.7159000417124872,,,,26371
230,245,GLASGOW CATHCART,Scotland,0.5291221677359331,0.4708778322640668,,,,51593
231,246,GLASGOW CENTRAL,Scotland,0.2985490484701924,0.7014509515298076,,,,19022
232,247,GLASGOW CRAIGTON,Scotland,0.41611026197945994,0.58388973802054,,,,37293
233,248,GLASGOW GORBALS,Scotland,0.22992623814541624,0.7136354056902002,,,0.056438356164383564,23725
234,249,GLASGOW GOVAN,Scotland,0.30602717825739406,0.649912070343725,,,0.044060751398880896,31275
235,250,GLASGOW HILLHEAD,Scotland,0.6396762657632223,0.3603237342367777,,,,26565
236,251,GLASGOW KELVINGROVE,Scotland,0.45951596884637497,0.540484031153625,,,,19131
237,252,GLASGOW MARYHILL,Scotland,0.27614196516595463,0.6834045349983568,,,0.04045349983568847,30430
238,253,GLASGOW POLLOK,Scotland,0.43876997435391596,0.44606924442690865,0.11516078121917538,,,40552
239,254,GLASGOW PROVAN,Scotland,0.341840442164138,0.658159557835862,,,,45413
240,255,GLASGOW SCOTSTOUN,Scotland,0.3840335368632097,0.6159664631367903,,,,43892
241,256,GLASGOW SHETTLESTON,Scotland,0.3202586727910069,0.6797413272089932,,,,33092
242,257,GLASGOW SPRINGBURN,Scotland,0.21849782743637491,0.6528553693358162,,0.09179081315952824,0.036855990068280574,25776
243,258,GLASGOW WOODSIDE,Scotland,0.4037695061811795,0.45669796662838613,0.0825170573532392,0.05404309937174897,0.0029723704654461935,29606
244,259,GLOUCESTER,South West,0.3599034937131722,0.45541223959541594,0.1758687885677168,,0.008815478123695077,43106
245,262,GOOLE,Yorkshire and the Humber,0.3687643348623853,0.6034021406727829,,,0.027833524464831803,41856
246,263,GOSPORT AND FAREHAM,South East,0.5189502036104787,0.29372815596242025,0.18732164042710103,,,62374
247,264,GOWER,Wales,0.22459838590595482,0.7101759209755849,,0.06522569311846024,,39279
248,265,GRANTHAM,East Midlands,0.5593474212614363,0.44065257873856367,,,,49404
249,266,GRAVESEND,South East,0.4411042410519899,0.4541321954193155,0.10476356352869459,,,57415
250,267,GREENOCK,Scotland,0.18175946985651306,0.5511189734085867,0.254261084435459,,0.012860472299441216,35613
251,268,GREENWICH,London,0.31006377582428407,0.5617689788480953,0.12816724532762058,,,40611
252,269,GRIMSBY,Yorkshire and the Humber,0.45663675611614324,0.5433632438838568,,,,47252
253,270,GUILDFORD,London,0.5090158091164507,0.2802239275380551,0.2107602633454942,,,47694
254,271,HACKNEY CENTRAL,London,0.33675812191482035,0.6632418780851796,,,,34844
255,272,HALIFAX,Yorkshire and the Humber,0.4175489677077819,0.43755199273992285,0.14489903955229524,,,52892
256,273,HALTEMPRICE,Yorkshire and the Humber,0.562235084020053,0.22290595348236764,0.21485896249757944,,,46477
257,274,HAMILTON,Scotland,0.2895756683836154,0.7104243316163846,,,,40770
258,275,HAMMERSMITH NORTH,London,0.3709256181528338,0.6290743818471661,,,,29483
259,276,HAMPSTEAD,London,0.4327241079199304,0.39279808529155785,0.17447780678851174,,,45960
260,277,HARBOROUGH,East Midlands,0.4923908001256977,0.3051012315381508,0.20250796833615156,,,66827
261,278,HARROGATE,Yorkshire and the Humber,0.5763877440474788,0.2038341065919314,0.21977814936058973,,,42461
262,279,"HARROW,CENTRAL",London,0.46224384243339206,0.33735916575805863,0.2003969918085493,,,35769
263,280,"HARROW,EAST",London,0.5294485725459522,0.4705514274540477,,,,38355
264,281,"HARROW,WEST",London,0.5390566741237882,0.2499300894854586,0.21101323639075317,,,42912
265,283,HARWICH,Eastern,0.5040258618958697,0.2987169447623637,0.19725719334176656,,,49803
266,284,HASTINGS,South East,0.4454694006641716,0.29845553739918823,0.25607506193664015,,,37942
267,285,HAYES AND HARLINGTON,London,0.3864430673441217,0.5879174131398867,,,0.02563951951599166,34049
268,286,HEMEL HEMPSTEAD,Eastern,0.4485427657182392,0.3786935339733057,0.17276370030845514,,,69378
269,287,HEMSWORTH,Yorkshire and the Humber,0.16931010235174623,0.8306898976482537,,,,51196
270,288,"HENDON,NORTH",London,0.4427956078978164,0.41480965067350545,0.14239474142867814,,,40163
271,289,"HENDON,SOUTH",London,0.48148631370195444,0.2985413459280328,0.2199723403700128,,,38323
272,290,HENLEY,South East,0.492123416282885,0.32838534975194195,0.17949123396517305,,,50593
273,291,HEREFORD,West Midlands,0.45447574254894946,0.30724400593016715,0.2382802515208834,,,39122
274,292,HERTFORD,Eastern,0.4623196915118143,0.39927321199041527,0.13840709649777044,,,63017
275,295,HESTON AND ISLEWORTh,London,0.46509541475715915,0.3795009820324434,0.15540360321039742,,,41241
276,296,HEXHAM,North East,0.5069837759776158,0.3187715774984769,0.1742446465239073,,,44317
277,297,HEYWOOD AND ROYTON,North West,0.39149779557497066,0.4080006471706508,0.20050155725437852,,,49446
278,298,HIGH PEAK,East Midlands,0.3812808597153645,0.34892051505470034,0.26979862522993514,,,41316
