,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes
60,70,"BIRMINGHAM,PERRY BARR",West Midlands,0.45017537181543815,0.5498246281845618,,,,36779
61,71,"BIRMINGHAM,SELLY OAK",West Midlands,0.4514499481186172,0.43023319316257985,0.1183168587188029,,,36622
62,72,"BIRMINGHAM,SMALL HEATH",West Midlands,0.2870921876801291,0.6945778734196673,,,0.018329938900203666,26023
63,73,"BIRMINGHAM,SPARKBROOK",West Midlands,0.39384084422911,0.6061591557708901,,,,30134
64,74,"BIRMINGHAM,STECHFORD",West Midlands,0.3320982177804452,0.6418599796466874,,,0.026041802572867468,38323
65,75,"BIRMINGHAM,YARDLEY",West Midlands,0.43654274191771164,0.5634572580822884,,,,45377
66,76,BISHOP AUCKLAND,North East,0.351565491443551,0.648434508556449,,,,33951
67,77,BLACKBURN,North West,0.4167164590706439,0.5832835409293561,,,,43514
68,78,"BLACKPOOL,NORTH",North West,0.4706763225727262,0.34032159076960844,0.1890020866576654,,,40735
69,79,"BLACKPOOL,SOUTH",North West,0.5427636546690159,0.4572363453309841,,,,39730
70,80,BLAYDON,North East,0.3079422007380841,0.6920577992619159,,,,38478
71,81,BLYTH,North East,0.21809650325677066,0.7819034967432293,,,,46672
72,82,BODMIN,South West,0.41400652302319013,0.12003389917563369,0.4659595778011762,,,38939
73,83,BOLSOVER,East Midlands,0.17967781908302355,0.8203221809169765,,,,37929
74,84,"BOLTON,EAST",North West,0.4078631185475258,0.5921368814524742,,,,44944
75,85,"BOLTON,WEST",North West,0.3774318051426485,0.5056589996349032,0.11690919522244823,,,38346
76,86,BOOTLE,North West,0.3362669486254509,0.6036820500062197,,,0.060051001368329394,32156
77,87,BOSWORTH,East Midlands,0.3599172267291739,0.502261614811288,0.13782115845953816,,,54607
78,88,BOTHWELL,Scotland,0.3634038543512889,0.6094721019451237,,,0.027124043703587373,44573
79,89,BOURNEMOUTH EAST AND CHRISTCHURCH,South East,0.5594812072068345,0.2605961566307428,0.17992263616242268,,,48343
80,90,BOURNEMOUTH WEST,South East,0.5001651672075083,0.3173930785224336,0.1824417542700581,,,51463
81,91,"BRADFORD,EAST",Yorkshire and the Humber,0.3050214883510518,0.6949785116489482,,,,26526
82,92,"BRADFORD,NORTH",Yorkshire and the Humber,0.4465163673417399,0.5534836326582601,,,,39255
83,93,"BRADFORD,SOUTH",Yorkshire and the Humber,0.35354345137202803,0.5252645563241559,0.12119199230381603,,,43658
84,94,"BRADFORD,WEST",Yorkshire and the Humber,0.47974864022812486,0.5202513597718752,,,,37874
85,95,BRECON AND RADNOR,Wales,0.36457888791263965,0.5749215513995231,,0.06049956068783733,,39835
86,96,BRENTFORD AND CHISWICK,London,0.45655993752440455,0.4763113367174281,0.06712872575816738,,,30732
87,97,BRIDGWATER,South West,0.4443828726102432,0.38074127752083375,0.17487584986892304,,,46919
88,98,BRIDLINGTON,Yorkshire and the Humber,0.5457977349493344,0.29651798132326646,0.15768428372739918,,,40264
89,99,BRIERLEY HILL,West Midlands,0.5117846130706174,0.48821538692938254,,,,66485
90,100,BRIGG,Yorkshire and the Humber,0.39919771795328934,0.6008022820467106,,,,56090
91,101,BRIGHOUSE AND SPENBOROUGH,Yorkshire and the Humber,0.45182724252491696,0.5481727574750831,,,,46956
92,102,"BRIGHTON,KEMPTOWN",South East,0.49152749740013457,0.5084725025998654,,,,49041
93,103,"BRIGHTON,PAVILION",South East,0.5814197847257816,0.41858021527421835,,,,39020
94,104,"BRISTOL,CENTRAL",South West,0.3601086831732425,0.5893000650568291,,,0.05059125176992844,26131
95,105,"BRISTOL,NORTH EAST",South West,0.4581242356513305,0.5418757643486695,,,,47426
96,106,"BRISTOL,NORTH WEST",South West,0.48691944697408723,0.5007657918701879,,,0.012314761155724812,48316
97,107,"BRISTOL,SOUTH",South West,0.3286472819216182,0.6713527180783818,,,,39550
98,108,"BRISTOL,SOUTH EAST",South West,0.38648928131090166,0.6135107186890983,,,,50286
99,109,"BRISTOL,WEST",South West,0.5668806235314344,0.2368330563356066,0.1962863201329589,,,34898
100,110,BROMLEY,London,0.5229677385811214,0.2675020147139106,0.2095302467049679,,,38467
101,111,BROMSGROVE,West Midlands,0.5302435192458759,0.46975648075412413,,,,61104
102,112,BUCKINGHAM,South East,0.4315612587839902,0.4746028108768714,0.09383593033913841,,,52368
103,114,BURNLEY,North West,0.2765836836884123,0.6042562237233691,0.11916009258821862,,,42338
104,115,BURTON,West Midlands,0.502930038714591,0.49706996128540903,,,,47269
105,116,BURY AND RADCLIFFE,North West,0.4147616301780101,0.49792600584066515,0.08731236398132475,,,53761
106,117,BURY ST.EDMUNDS,Eastern,0.5455795137661521,0.45442048623384784,,,,50922
107,27,BUTE AND NORTH AYRSHIRE,Scotland,0.48668536445610544,0.4065864471184294,0.10672818842546518,,,33159
108,118,CAERNARVON,Wales,0.22164292980671413,0.5611012207527976,,0.2172558494404883,,31456
109,119,CAERPHILLY,Wales,0.14613237077352584,0.7425058514988297,,0.11136177772764445,,35461
110,120,CAITHNESS AND SUTHERLAND,Scotland,0.21976053549542754,0.3916281700763647,0.3886112944282078,,,21214
111,121,"CAMBERWELL,DULWICH",London,0.38583864118895966,0.5195116772823779,0.09464968152866242,,,47100
112,122,"CAMBERWELL,PECKHAM",London,0.2800055840575158,0.7199944159424843,,,,28653
113,123,CAMBRIDGE,Eastern,0.434184919879094,0.4547016686679641,0.10202476087946669,,0.009088650573475219,48302
114,124,CAMBRIDGESHIRE,Eastern,0.4764474884145093,0.38028326292084647,0.14326924866464424,,,53731
115,125,CANNOCK,West Midlands,0.4019211954104776,0.5980788045895223,,,,56215
116,126,CANTERBURY,South East,0.4984034939626381,0.2820861012221529,0.219510404815209,,,54494
117,127,"CARDIFF,NORTH",Wales,0.4927998971413877,0.5072001028586123,,,,46666
118,128,"CARDIFF,SOUTH EAST",Wales,0.35793715370607154,0.5678832965244682,0.07417954976946027,,,51618
119,129,"CARDIFF,WEST",Wales,0.3900310363335122,0.6099689636664878,,,,42853
120,130,CARDIGAN,Wales,0.19357487764018,0.3712511907499261,0.35407154354038695,0.08110238806950695,,30443
121,131,CARLISLE,North West,0.438723478347387,0.561276521652613,,,,40203
122,132,CARLTON,East Midlands,0.45601490588272764,0.39158199828009044,0.1524030958371819,,,62794
123,133,CARMARTHEN,Wales,0.11613689271805583,0.461697452298588,0.260818484433131,0.16134717055022518,,45963
124,134,CARSHALTON,London,0.4702095551013391,0.3580966207568435,0.1716938241418174,,,52349
125,26,CENTRAL AYRSHIRE,Scotland,0.423233826070263,0.576766173929737,,,,41672
126,426,CENTRAL NORFOLK,Eastern,0.5428066221047723,0.45719337789522774,,,,51464
127,135,CHEADLE,North West,0.41483672472303285,0.16167751647277864,0.4234857588041885,,,75731
128,136,CHELMSFORD,Eastern,0.471604775410593,0.38956863003759645,0.13882659455181057,,,60644
129,137,CHELSEA,London,0.5991000877963125,0.28072870939420547,0.120171202809482,,,27336
130,138,CHELTENHAM,South West,0.5343337023862806,0.46566629761371936,,,,42451
131,139,CHERTSEY,South East,0.48393940043285405,0.3478046585381533,0.16825594102899266,,,46667
132,141,CHESTERFIELD,East Midlands,0.2624970709989846,0.6159103335155823,0.12159259548543311,,,51212
133,142,CHESTER-LE-STREET,North East,0.2304027306990305,0.7695972693009695,,,,42187
134,143,CHICHESTER,South East,0.5716421175441155,0.2512760682514219,0.1770818142044626,,,54856
135,144,CHIGWELL,Eastern,0.4724413007615647,0.4144087139273689,0.11314998531106642,,,44251
136,145,CHIPPENHAM,South West,0.3963090668575022,0.22243185218918743,0.38125908095331035,,,46113
137,146,CHISLEHURST,London,0.43489547210938273,0.4509462003368671,0.11415832755375012,,,50465
138,147,CHORLEY,North West,0.4524592135326893,0.5475407864673107,,,,49894
139,148,CIRENCESTER AND TEWKESBURY,South West,0.5816127202839799,0.4183872797160201,,,,47609
140,377,CITIES OF LONDON AND WESTMINSTER,London,0.547160690419996,0.35115306963915033,0.10168623994085364,,,35167
141,140,CITY OF CHESTER,North West,0.46054952293928897,0.40098599630251386,0.13846448075819714,,,47059
142,539,CLACKMANNAN AND EAST STIRLINGSHIRE,Scotland,0.24589039417918127,0.5526103040250864,,0.2014993017957324,,40819
143,149,CLEVELAND,North East,0.35060589476976,0.5363615041826284,0.1130326010476116,,,63955
144,150,CLITHEROE,North West,0.4607492117779084,0.4011649655319831,0.13808582269010847,,,37426
145,151,COATBRIDGE AND AIRDRIE,Scotland,0.3580740525346515,0.6419259474653485,,,,41268
146,152,COLCHESTER,Eastern,0.4559515551472656,0.43692232700275596,0.10712611784997844,,,53339
147,153,COLNE VALLEY,Yorkshire and the Humber,0.08357800392944656,0.4306276076734586,0.4857943883970949,,,45299
148,154,CONSETT,North East,0.26736598458545713,0.7326340154145429,,,,40611
149,155,CONWAY,Wales,0.45918128045443884,0.47432055658337025,,0.0664981629621909,,38377
150,157,"COVENTRY,EAST",West Midlands,0.29891924992966024,0.6083480908955495,0.07009152446996905,,0.02264113470482117,60421
151,158,"COVENTRY,NORTH",West Midlands,0.40682959017745624,0.5931704098225438,,,,42433
152,159,"COVENTRY,SOUTH",West Midlands,0.4513471739206801,0.5486528260793199,,,,56934
153,160,CREWE,North West,0.3899418751579479,0.610058124842052,,,,39570
154,161,CROSBY,North West,0.5406602056378216,0.45933979436217837,,,,40654
155,162,"CROYDON,NORTH EAST",London,0.4355234038502725,0.4215310663208243,0.1429455298289032,,,42023
156,163,"CROYDON,NORTH WEST",London,0.4539412598348238,0.38806626594341004,0.15799247422176613,,,40926
157,164,"CROYDON,SOUTH",London,0.4456166635453732,0.4473021620159394,0.1070811744386874,,,48057
158,165,DAGENHAM,London,0.2242429405000213,0.7465181651688743,,,0.029238894331104392,46958
159,166,DARLINGTON,North East,0.4128331854855743,0.5049845815908419,0.08218223292358383,,,47346
160,167,DARTFORD,South East,0.38188903321580997,0.4984395823141416,0.11967138447004841,,,59279
161,168,DARWEN,North West,0.4220901639344262,0.38653688524590163,0.19137295081967212,,,48800
162,169,DEARNE VALLEY,Yorkshire and the Humber,0.13594367698662996,0.815861946430951,,,0.04819437658241905,45026
163,170,DENBIGH,Wales,0.3940871063550003,0.2563085224567529,0.2885029587140363,0.06110141247421044,,44107
164,171,DEPTFORD,London,0.2621124031007752,0.6668530113297555,,,0.07103458556946929,26832
165,172,DERBY NORTH,East Midlands,0.3816312285223368,0.6183687714776632,,,,37248
166,173,DERBY SOUTH,East Midlands,0.3182574618853339,0.575289886192828,0.10645265192183809,,,37256
167,177,DEVIZES,South West,0.44652122272926176,0.39240690962888874,0.16107186764184953,,,47991
168,179,DEWSBURY,Yorkshire and the Humber,0.28759219189874596,0.5357483539238268,0.17665945417742723,,,42981
169,181,DON VALLEY,Yorkshire and the Humber,0.2510262131457478,0.7489737868542522,,,,58711
170,180,DONCASTER,Yorkshire and the Humber,0.43304887168433553,0.5669511283156644,,,,45466
171,182,DORKING,South East,0.5379453363469021,0.28429293753058227,0.17776172612251556,,,42917
172,186,DOVER,South East,0.4349005915661125,0.4930803046475026,0.07201910378638493,,,55277
173,187,DOWN NORTH,Northern Ireland,0.7853027105989288,,0.21469728940107125,,,49288
174,188,DOWN SOUTH,Northern Ireland,0.6398723213764378,,0.18657428132116236,,0.17355339730239983,51379
175,189,DUDLEY,West Midlands,0.4094899212484647,0.5905100787515353,,,,55364
176,190,DUMFRIES,Scotland,0.45625013723294466,0.3591770414772852,0.058823529411764705,0.1257492918780054,,45543
177,193,DUNDEE EAST,Scotland,0.4368465169629858,0.5631534830370142,,,,45334
178,194,DUNDEE WEST,Scotland,0.3689587900484705,0.5370970012670703,0.06946762937189517,,0.02447657931256411,49721
179,195,DUNFERMLINE BURGHS,Scotland,0.2663921712400237,0.5840266222961731,,0.14958120646380327,,35459
180,196,DURHAM,North East,0.29359629686505934,0.7064037031349406,,,,45583
181,198,"EALING,NORTH",London,0.43398781313473256,0.4868591124515295,0.07915307441373792,,,48741
182,199,"EALING,SOUTH",London,0.5045217576337908,0.36932120438344507,0.12615703798276412,,,37596
183,200,EASINGTON,North East,0.18632595634649024,0.8136740436535098,,,,39447
184,5,EAST ABERDEENSHIRE,Scotland,0.4145738138592091,0.2206342117016525,0.2760160786065208,0.08877589583261758,,29107
185,191,EAST DUNBARTONSHIRE,Scotland,0.36365792344542996,0.5215102215054783,,0.09035715979699284,0.024474695252098846,63249
186,232,EAST FIFE,Scotland,0.5150053304904051,0.24597547974413647,0.09525586353944562,0.1437633262260128,,37520
187,235,EAST FLINTSHIRE,Wales,0.3349282296650718,0.512927054478301,0.13321581465625787,0.018928901200369344,,47652
188,202,EAST GRINSTEAD,South East,0.5529014419711605,0.20891082178356432,0.2381877362452751,,,57144
189,203,"EAST HAM,NORTH",London,0.34138692579505303,0.658613074204947,,,,22640
190,204,"EAST HAM,SOUTH",London,0.30060200135549975,0.6993979986445003,,,,25083
191,293,EAST HERTFORDSHIRE,Eastern,0.4661976043191513,0.38425335662904725,0.14954903905180147,,,63531
192,475,EAST RENFREWSHIRE,Scotland,0.5316823228010248,0.33069551190815066,0.13762216529082455,,,52695
193,555,EAST SURREY,South East,0.5454160341723444,0.16498393758604865,0.28960002824160697,,,56654
194,201,EASTBOURNE,South East,0.46260304150085274,0.22420409323479248,0.2975056850483229,,0.015687180216031837,56288
195,205,EASTLEIGH,South East,0.45413323381227844,0.44105243515581266,0.10481433103190894,,,53590
196,206,EBBW VALE,Wales,0.14859328052444687,0.8514067194755531,,,,29288
197,207,ECCLES,North West,0.3751902587519026,0.5953434170471842,,,0.029466324200913243,42048
198,208,EDINBURGH CENTRAL,Scotland,0.4140220137907405,0.5859779862092594,,,,23349
199,209,EDINBURGH EAST,Scotland,0.39522325570330896,0.604776744296691,,,,42037
200,210,EDINBURGH LEITH,Scotland,0.42179955029673044,0.5679162519812746,,,0.010284197721994914,27129
201,211,EDINBURGH NORTH,Scotland,0.5029964189139808,0.3920923774026164,0.10491120368340276,,,27366
202,212,EDINBURGH PENTLANDS,Scotland,0.44939185863935693,0.44836071336504885,0.10224742799559419,,,42671
203,213,EDINBURGH SOUTH,Scotland,0.531624237162628,0.3954497867885504,,0.07292597604882159,,39163
204,214,EDINBURGH WEST,Scotland,0.48290183596630826,0.38957031401622483,0.12752785001746691,,,51526
205,215,EDMONTON,London,0.4143930494913451,0.5856069505086549,,,,45119
206,216,"ENFIELD,EAST",London,0.3287434952932234,0.5487926094837163,0.12246389522306028,,,34206
207,217,"ENFIELD,WEST",London,0.5384815731215002,0.27394191952077096,0.18757650735772888,,,38395
208,218,EPPING,Eastern,0.3902239009964961,0.4835118411570289,0.126264257846475,,,80482
209,219,EPSOM,South East,0.5459187217783953,0.24037860368183397,0.21370267453977076,,,57580
210,220,ERITH AND CRAYFORD,London,0.34432763004191574,0.555280698137841,0.08765661146613528,,0.012735060354107973,43659
211,221,ESHER,South East,0.553541758502594,0.25470482520090876,0.19175341629649723,,,58982
212,223,ETON AND SLOUGH,South East,0.45187127139111943,0.5481287286088805,,,,48443
213,224,EXETER,South West,0.40745605393927453,0.48595696241325714,0.10658698364746831,,,45681
214,225,EYE,Eastern,0.4464528173794976,0.36980227427019685,0.1837449083503055,,,47136
215,226,FALMOUTH AND CAMBORNE,South West,0.3970089119534038,0.4684578160239988,0.13453327202259738,,,45669
216,227,FARNHAM,South East,0.4884325931431757,0.23199851342562483,0.2795688934311995,,,43052
217,228,FARNWORTH,North West,0.33806016231474945,0.6619398376852506,,,,45344
218,229,FAVERSHAM,South East,0.47523925110920995,0.52476074889079,,,,50261
219,230,FELTHAM,London,0.3354925710983216,0.5391432080333277,0.12536422086835072,,,41527
220,231,FERMANAGH AND SOUTH TYRONE,Northern Ireland,0.5398863281034451,,,,0.4601136718965549,54367
221,234,FINCHLEY,London,0.4650188196034302,0.2814015754142253,0.2535796049823445,,,51542
222,237,FOLKESTONE AND HYTHE,South East,0.5960649950682656,0.4039350049317344,,,,38526
223,238,FULHAM,London,0.3802526499201394,0.5831276317700015,,,0.036619718309859155,34435
224,239,GAINSBOROUGH,East Midlands,0.4723438522321204,0.37505662086667674,0.15259952690120288,,,39738
225,240,GALLOWAY,Scotland,0.6198607698607699,0.3801392301392301,,,,24420
226,241,GATESHEAD EAST,North East,0.30429089443996776,0.6957091055600322,,,,39712
227,242,GATESHEAD WEST,North East,0.2523203345683994,0.7476796654316006,,,,27259
228,243,GILLINGHAM,South East,0.495014979617897,0.41790678257452973,0.0870782378075733,,,40722
229,244,GLASGOW BRIDGETON,Scotland,0.25730378239765545,0.7426962176023445,,,,21838
230,245,GLASGOW CATHCART,Scotland,0.5067086554060501,0.48344307662944935,,,0.00984826796450043,52395
231,246,GLASGOW CENTRAL,Scotland,0.2515868436237738,0.7484131563762262,,,,15597
232,247,GLASGOW CRAIGTON,Scotland,0.3273264240203451,0.5790150127156881,,0.09365856326396675,,36569
233,248,GLASGOW GORBALS,Scotland,0.22810209754864796,0.7305029062421026,,,0.041394996209249434,19785
234,249,GLASGOW GOVAN,Scotland,0.281074945996412,0.678541353934024,,,0.040383700069563946,27313
235,250,GLASGOW HILLHEAD,Scotland,0.6288415140608314,0.3711584859391686,,,,25283
236,251,GLASGOW KELVINGROVE,Scotland,0.4218206656731247,0.5781793343268753,,,,16104
237,252,GLASGOW MARYHILL,Scotland,0.20664671066058915,0.6781413701612354,,0.11521191917817539,,29398
238,253,GLASGOW POLLOK,Scotland,0.47564074101482523,0.5243592589851748,,,,40539
239,254,GLASGOW PROVAN,Scotland,0.3079075281564908,0.6686662714878483,,,0.023426200355660936,42175
240,255,GLASGOW SCOTSTOUN,Scotland,0.32783659066232357,0.6179876945349259,,,0.05417571480275064,44208
241,256,GLASGOW SHETTLESTON,Scotland,0.2226515569698347,0.6561678085527811,,0.12118063447738416,,30797
242,257,GLASGOW SPRINGBURN,Scotland,0.19074874925803442,0.6782837276350377,,0.09420842872890697,0.03675909437802086,23586
243,258,GLASGOW WOODSIDE,Scotland,0.4182972367438387,0.5056011949215833,,0.07154592979835699,0.0045556385362210605,26780
244,259,GLOUCESTER,South West,0.36317727999258725,0.4853251175612129,0.1514976024461998,,,43169
245,262,GOOLE,Yorkshire and the Humber,0.34039183196062184,0.6364101564403724,,,0.0231980115990058,41038
246,263,GOSPORT AND FAREHAM,South East,0.5171885609613593,0.34307641290444835,0.13973502613419236,,,63327
247,264,GOWER,Wales,0.22836798926783963,0.7716320107321604,,,,38762
248,265,GRANTHAM,East Midlands,0.47738276653613937,0.43575548311182266,0.08686175035203796,,,51841
249,266,GRAVESEND,South East,0.4187865641227897,0.49753500295799646,0.08367843291921383,,,60852
250,267,GREENOCK,Scotland,0.17547816672681343,0.5710333213039818,0.23237699987970648,,0.021111512089498376,33252
251,268,GREENWICH,London,0.3514470566309007,0.6485529433690993,,,,37559
252,269,GRIMSBY,Yorkshire and the Humber,0.4106050605060506,0.5893949394939494,,,,45450
253,270,GUILDFORD,London,0.5036863760730174,0.3293928444620815,0.1669207794649011,,,47879
254,271,HACKNEY CENTRAL,London,0.22098134727337532,0.6375787097540692,0.14143994297255555,,,33668
255,272,HALIFAX,Yorkshire and the Humber,0.389833864675947,0.5027821231262747,0.10738401219777827,,,50501
256,273,HALTEMPRICE,Yorkshire and the Humber,0.5455825864276569,0.27778489116517285,0.17663252240717028,,,46860
257,274,HAMILTON,Scotland,0.28832303212953975,0.7116769678704602,,,,39154
258,275,HAMMERSMITH NORTH,London,0.31209697311392226,0.6879030268860777,,,,28379
259,276,HAMPSTEAD,London,0.4220845391921086,0.4680022826397098,0.10561284800065218,,0.00430033016752945,49066
260,277,HARBOROUGH,East Midlands,0.4610815879962488,0.3616613146153628,0.1772570973883884,,,70378
261,278,HARROGATE,Yorkshire and the Humber,0.549703957619196,0.22213965529640195,0.22815638708440203,,,41717
262,279,"HARROW,CENTRAL",London,0.450776178379904,0.4047699689528648,0.14445385266723115,,,35430
263,280,"HARROW,EAST",London,0.4344691837725913,0.4441320074644035,0.12139880876300518,,,39119
264,281,"HARROW,WEST",London,0.531313747098408,0.28870547961265214,0.17998077328893994,,,42649
265,283,HARWICH,Eastern,0.4754516552761332,0.34904528926878486,0.17550305545508196,,,52529
266,284,HASTINGS,South East,0.402712078208767,0.3412172816146326,0.2560706401766004,,,38052
267,285,HAYES AND HARLINGTON,London,0.35697548666186013,0.6220559961547705,,,0.02096851718336938,33288
268,286,HEMEL HEMPSTEAD,Eastern,0.44446622605578584,0.415929203539823,0.13960457040439117,,,71416
269,287,HEMSWORTH,Yorkshire and the Humber,0.14606947728940717,0.8539305227105929,,,,49052
270,288,"HENDON,NORTH",London,0.4635658525565401,0.4485052335650995,0.0879289138783604,,,39839
271,289,"HENDON,SOUTH",London,0.45285804682556424,0.3459185825775153,0.20122337059692047,,,37928
272,290,HENLEY,South East,0.5542302251787284,0.44576977482127156,,,,52314
273,291,HEREFORD,West Midlands,0.44595110285699746,0.3760653318747297,0.17798356526827283,,,39307
274,292,HERTFORD,Eastern,0.5062215953612287,0.4937784046387714,,,,63810
275,295,HESTON AND ISLEWORTh,London,0.4436059108503542,0.4210628819047155,0.13533120724493025,,,41077
276,296,HEXHAM,North East,0.4810030395136778,0.3708436953117804,0.14815326517454178,,,43428
277,297,HEYWOOD AND ROYTON,North West,0.37733008458628,0.48931281076048416,0.13335710465323586,,,50481
278,298,HIGH PEAK,East Midlands,0.39277014518172076,0.4125986553639287,0.1946311994543506,,,41052
279,299,HITCHIN,Eastern,0.43475293109909524,0.5652470689009048,,,,74716
280,300,HOLBORN AND ST.PANCRAS,London,0.4050903725562523,0.5949096274437476,,,,27110
281,301,HOLLAND WITH BOSTON,East Midlands,0.5029783223374176,0.4970216776625825,,,,53050
282,302,HONITON,South West,0.5440532633915061,0.2674669625743973,0.18847977403409663,,,49565
283,303,HORNCASTLE,East Midlands,0.4663596748771518,0.30024415118830544,0.23339617393454276,,,32357
