,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,UKIP Vote,Green Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Alliance Vote,Other Vote,Total votes
81,E14000611,BURY NORTH,North West,England,0.4019038722448344,0.17003625364204533,0.3520161918106804,0.028513600676141546,,,,,,,,,0.04753008162629835,44961
82,E14000612,BURY SOUTH,North West,England,0.3359645306316945,0.18223631052271738,0.40416847949945095,0.021070296475853068,0.010214017858992687,,,,,,,,0.04634636501129136,48267
83,E14000613,BURY ST EDMUNDS,Eastern,England,0.47513539289485335,0.2642971490854593,0.166490684287612,0.05114275009366804,0.0429340236384073,,,,,,,,,58718
84,E14000614,CALDER VALLEY,Yorkshire and The Humber,England,0.3939165701042874,0.2517767477790653,0.2697180378524527,0.02265353418308227,0.01657010428736964,,,,,,,,0.04536500579374276,51780
85,E14000615,CAMBERWELL AND PECKHAM,London,England,0.13030712188430957,0.22357958807518377,0.5919329604149253,,0.029169077777063374,,,,,,,,0.02501125184851797,46659
86,E14000616,CAMBORNE AND REDRUTH,South West,England,0.37580307344739133,0.3742498764502389,0.16343868401854422,0.05064363542230485,0.013672840232508884,,,,,,,,0.02219189042901184,42493
87,E14000617,CAMBRIDGE,Eastern,England,0.2559146219828446,0.39140235387991223,0.2428485936564931,0.02383802114502294,0.07588270496708557,,,,,,,,0.010113704368641532,50130
88,E14000618,CANNOCK CHASE,West Midlands,England,0.40104040913979677,0.16971399723435546,0.33091156522311727,0.03468030465989157,,,,,,,,,0.06365372374283895,45559
89,E14000619,CANTERBURY,South East,England,0.448088764250442,0.32518441748460647,0.16135259810197322,0.038753073624743443,0.02310552947631531,,,,,,,,0.0035156170619195675,49209
90,E14000620,CARLISLE,North West,England,0.3931042654028436,0.15561611374407583,0.3728909952606635,0.022962085308056872,0.014549763033175355,,,,,,,,0.04087677725118483,42200
91,E14000621,CARSHALTON AND WALLINGTON,London,England,0.36848294786358293,0.4830349753909142,0.08743847728559606,0.029356679297878826,0.007731172960494795,,,,,,,,0.023955747201533168,45918
92,E14000622,CASTLE POINT,Eastern,England,0.439879180917692,0.09399013903078221,0.1467818593701417,,,,,,,,,,0.3193488206813841,45026
93,E14000623,CENTRAL DEVON,South West,England,0.5148590202884562,0.34353015425166594,0.06895847641675792,0.0532734393852208,0.019378909657899134,,,,,,,,,53873
94,E14000624,CENTRAL SUFFOLK AND NORTH IPSWICH,Eastern,England,0.5077686259827779,0.24970048670909772,0.16166229876450766,0.04419692998876825,0.027180831149382252,,,,,,,,0.009490827405466118,53420
95,E14000625,CHARNWOOD,East Midlands,England,0.4960591685032311,0.2153636397594412,0.196780097867095,0.03359979081842292,,,,,,,,,0.05819730305180979,53542
96,E14000626,CHATHAM AND AYLESFORD,South East,England,0.4617983427306138,0.13312940854201383,0.3232588399114297,0.02999520624557719,0.009039651197297235,,,,,,,,0.042778551373068234,43807
97,E14000627,CHEADLE,North West,England,0.40838284582571605,0.47069241316270566,0.09369287020109689,0.027231870810481413,,,,,,,,,,52512
98,E14000628,CHELMSFORD,Eastern,England,0.4617258622900372,0.36812411847672777,0.10953785283827597,0.027970618943820635,0.008719066546993203,,,,,,,,0.02392248090414522,54593
99,E14000629,CHELSEA AND FULHAM,London,England,0.6045012043356082,0.1624096748293858,0.18494078683259735,0.011993175431553593,0.016835608189482137,,,,,,,,0.01931955038137294,39856
100,E14000630,CHELTENHAM,South West,England,0.4118326829083469,0.5050392149433562,0.05120675936801425,0.022581745159701436,,,,,,,,,0.009339597620581215,52786
101,E14000631,CHESHAM AND AMERSHAM,South East,England,0.6036534207917016,0.28502783921897645,0.05609793303333079,0.040595683014262834,0.014625123941728319,,,,,,,,,52444
102,E14000632,CHESTERFIELD,East Midlands,England,0.15737690612796965,0.3783241344706473,0.3903008355330614,0.031239773991579223,0.013089290778594647,,,,,,,,0.029669059098147866,45839
103,E14000633,CHICHESTER,South East,England,0.5534189163012662,0.2738302780565975,0.10454857625865074,0.06820222938348566,,,,,,,,,,56787
104,E14000634,CHINGFORD AND WOODFORD GREEN,London,England,0.5276063657031503,0.16800445413631512,0.22688256855194172,0.026284043984596113,0.015079107316846843,,,,,,,,0.036143460307149815,43106
105,E14000635,CHIPPENHAM,South West,England,0.4104228309630619,0.45757373293881837,0.06910375107378067,0.03403646081893672,0.00851388756323375,,,,,,,,0.02034933664216856,52385
106,E14000636,CHIPPING BARNET,London,England,0.4880651280429972,0.20158868163136262,0.2523909263357572,0.02849351881125514,0.020174675940562756,,,,,,,,0.009287069238065129,50608
107,E14000637,CHORLEY,North West,England,0.38015831558645075,0.13977176839313699,0.43225378711777235,0.04060352794631735,,,,,,,,,0.007212600956322578,49774
108,E14000638,CHRISTCHURCH,South West,England,0.5643516270033997,0.25250930872591876,0.0981261129998381,0.08501295127084345,,,,,,,,,,49416
109,E14000639,CITIES OF LONDON AND WESTMINSTER,London,England,0.5216214020741382,0.2050851588096721,0.22171075789986733,0.017979475237605264,0.021066312853700142,,,,,,,,0.012536893125016924,36931
110,E14000640,CITY OF CHESTER,North West,England,0.4059628125667878,0.1908527463133148,0.3507587091258816,0.026180807864928404,0.011434067108356486,,,,,,,,0.014810857020730926,46790
111,E14000641,CITY OF DURHAM,North East,England,0.13288074029231167,0.37682694802386923,0.44313759404998704,0.018507307792095477,,,,,,,,,0.028647409841736575,46252
112,E14000642,CLACTON,Eastern,England,0.5302738677735779,0.12932773693852467,0.2504232080328363,,0.012406372469447858,,,,,,,,0.07756881478561324,43123
113,E14000643,CLEETHORPES,Yorkshire and The Humber,England,0.42118489525419206,0.18218209313703687,0.3256015656273629,0.07103144598140818,,,,,,,,,,44966
114,E14000644,COLCHESTER,Eastern,England,0.32876742018682675,0.4800927631721537,0.12310626584884804,0.029259411777455082,0.015041505017447278,,,,,,,,0.02373263399726912,46139
115,E14000645,COLNE VALLEY,Yorkshire and The Humber,England,0.36964699074074076,0.2821723090277778,0.2638346354166667,0.021032262731481483,0.015679253472222224,,,,,,,,0.04763454861111111,55296
116,E14000646,CONGLETON,North West,England,0.4578574241827491,0.31876723119338324,0.17225285545490351,0.04228042536431666,,,,,,,,,0.008842063804647499,50780
117,E14000647,COPELAND,North West,England,0.3708135648678337,0.10201696777058453,0.4603968495103653,0.02323135531820413,0.009091546497768013,,,,,,,,0.03444971603524435,42787
118,E14000648,CORBY,East Midlands,England,0.42197064680286156,0.14444280551663102,0.3870307544804189,,,,,,,,,,0.0465557932000885,54236
119,E14000649,COVENTRY NORTH EAST,West Midlands,England,0.2214922896065279,0.16619413134176983,0.49291197012654725,0.029758200216674736,,,,,,,,,0.08964340870848028,43383
120,E14000650,COVENTRY NORTH WEST,West Midlands,England,0.29312714776632304,0.17920962199312715,0.4281786941580756,0.02781357388316151,0.010674398625429554,,,,,,,,0.06099656357388316,46560
121,E14000651,COVENTRY SOUTH,West Midlands,England,0.33429143802804634,0.1802543332462329,0.41801672328194406,0.03847661353540632,0.013914293180036582,,,,,,,,0.01504659872833377,45924
122,E14000652,CRAWLEY,South East,England,0.44762546311889523,0.14407207814078815,0.32283597170764566,0.029092286965308186,0.012588413607275176,,,,,,,,0.04378578646008757,47504
123,E14000653,CREWE AND NANTWICH,North West,England,0.4584605747396445,0.14987080103359174,0.34010649126928194,0.02767989977292303,,,,,,,,,0.023882233184558767,51084
124,E14000654,CROYDON CENTRAL,London,England,0.3939637989006785,0.13193871182072603,0.3359977449815773,0.02007369078059879,0.01169790806773109,,,,,,,,0.10632814544868827,49667
125,E14000655,CROYDON NORTH,London,England,0.24123384162860903,0.13983280439662513,0.5601633253347782,0.017242046598033904,0.019680315813917486,,,,,,,,0.021847666228036227,51676
126,E14000656,CROYDON SOUTH,London,England,0.5092858918362274,0.22843649018145662,0.20040126415965342,0.04445864848549412,0.017417705337168424,,,,,,,,,56322
127,E14000657,DAGENHAM AND RAINHAM,London,England,0.3432582745523603,0.08604630132031109,0.40271748960028936,0.03547205642973413,0.0066919877012117926,,,,,,,,0.12581389039609334,44232
128,E14000658,DARLINGTON,North East,England,0.3147845953002611,0.23419433047370383,0.393766318537859,0.027834763148079075,,,,,,,,,0.02941999254009698,42896
129,E14000659,DARTFORD,South East,England,0.48777955271565493,0.14698482428115017,0.2755591054313099,0.03678115015974441,,,,,,,,,0.05289536741214058,50080
130,E14000660,DAVENTRY,East Midlands,England,0.5649940124386758,0.19438328118360568,0.15776258353613784,0.045061227643218606,0.014872329740796539,,,,,,,,0.022926565457565575,51774
131,E14000661,DENTON AND REDDISH,North West,England,0.24870466321243523,0.17874319117842433,0.5099242726185731,0.054736282715557326,,,,,,,,,0.007891590275009965,37635
132,E14000662,DERBY NORTH,East Midlands,England,0.3168367346938776,0.2803460514640639,0.33043478260869563,0.018389529724933452,,,,,,,,,0.05399290150842946,45080
133,E14000663,DERBY SOUTH,East Midlands,England,0.2847674079829076,0.2046712634747985,0.43340293289307563,0.044211906380499176,,,,,,,,,0.03294648926871904,41188
134,E14000664,DERBYSHIRE DALES,East Midlands,England,0.5211201368106029,0.22471141513467294,0.19369388627618642,0.038029072253099615,0.016502778965369815,,,,,,,,0.005942710560068405,46780
135,E14000665,DEVIZES,South West,England,0.5506905481225723,0.27004747518342687,0.10166163141993957,0.04479930945187743,0.017544238239102287,,,,,,,,0.015256797583081572,46340
136,E14000666,DEWSBURY,Yorkshire and The Humber,England,0.34991112427788473,0.16941934528218042,0.321656050955414,,0.01571989334913346,,,,,,,,0.14329358613538734,54008
137,E14000667,DON VALLEY,Yorkshire and The Humber,England,0.296568401658222,0.1709350529709811,0.3793643482266237,0.04385076001842469,,,,,,,,,0.1092814371257485,43420
138,E14000668,DONCASTER CENTRAL,Yorkshire and The Humber,England,0.24769433465085638,0.21068391424122648,0.3969098095580309,0.034040004790992937,,,,,,,,,0.11067193675889328,41745
139,E14000669,DONCASTER NORTH,Yorkshire and The Humber,England,0.21039944073475883,0.1488320516838223,0.4733746353928115,0.04331894993129716,,,,,,,,,0.12407492225731022,41483
140,E14000670,DOVER,South East,England,0.4400912970129999,0.15802322119678475,0.33541728689093975,0.03467301776322318,,,,,,,,,0.0317951771360524,50385
141,E14000671,DUDLEY NORTH,West Midlands,England,0.36977358686078443,0.10533132998290244,0.38658618724418425,0.08463292057406352,,,,,,,,,0.05367597533806538,38602
142,E14000672,DUDLEY SOUTH,West Midlands,England,0.43102318878553647,0.1569238831390017,0.3299882090921001,0.08206471898336172,,,,,,,,,,38165
143,E14000673,DULWICH AND WEST NORWOOD,London,England,0.22159538723192435,0.27162235035466875,0.4658605384328203,0.014663790600240595,0.026257933380345957,,,,,,,,,48214
144,E14000674,EALING CENTRAL AND ACTON,London,England,0.38016949152542373,0.27629237288135594,0.3014406779661017,0.01620762711864407,0.015614406779661017,,,,,,,,0.010275423728813559,47200
145,E14000675,EALING NORTH,London,England,0.3087797306934016,0.13177985653760643,0.5038592222828139,0.0143672133898234,0.010591887243592432,,,,,,,,0.03062208985276228,47678
146,E14000676,"EALING, SOUTHALL",London,England,0.2978061558611657,0.14928898867995136,0.5151089905510338,,0.016488913836654503,,,,,,,,0.021306951071194687,42756
147,E14000677,EASINGTON,North East,England,0.13719424872543964,0.1603081858280346,0.5894197170189609,0.0467147849000401,,,,,,,,,0.06636306352752477,34914
148,E14000678,EAST DEVON,South West,England,0.48334965719882467,0.3116853763278837,0.10775634747231222,0.08185790702930762,0.015350711971671815,,,,,,,,,53092
149,E14000679,EAST HAM,London,England,0.15176781212157306,0.1161137911182578,0.7041669148154766,,0.01163321620709507,,,,,,,,0.016318265737597523,50373
150,E14000680,EAST HAMPSHIRE,South East,England,0.5677845548258862,0.30477229767913167,0.07878480815324357,0.028781885145273495,,,,,,,,,0.01987645419646511,51317
151,E14000681,EAST SURREY,South East,England,0.56747803806735,0.2586566617862372,0.09013543191800878,0.06899707174231333,,,,,,,,,0.014732796486090776,54640
152,E14000682,EAST WORTHING AND SHOREHAM,South East,England,0.48469946484286214,0.2552430935801806,0.16709713411988347,0.061656714259148294,0.023265904911461455,,,,,,,,0.008037688286464038,48397
153,E14000683,EAST YORKSHIRE,Yorkshire and The Humber,England,0.4746556366332384,0.21153470948608888,0.20293050298513288,0.041791860147500685,0.014867132321379794,,,,,,,,0.054220158426659386,51254
154,E14000684,EASTBOURNE,South East,England,0.40716368659350777,0.47306423144808535,0.04790499577929552,0.02503645153863863,,,,,,,,,0.04683063464047272,52124
155,E14000685,EASTLEIGH,South East,England,0.39332712022367194,0.46534948741845295,0.0960484622553588,0.036029822926374654,,,,,,,,,0.00924510717614166,53650
156,E14000686,EDDISBURY,North West,England,0.5168450257629805,0.22497467741225172,0.2156603690491919,0.04251992777557581,,,,,,,,,,45414
157,E14000687,EDMONTON,London,England,0.2984867622656463,0.10530747702900166,0.5365678480322956,0.02565817173143126,0.012779552715654952,,,,,,,,0.02120018822597023,40377
158,E14000688,ELLESMERE PORT AND NESTON,North West,England,0.34858589740691337,0.15063414193023308,0.4464992200393371,0.03660163226550313,,,,,,,,,0.017679108358013246,44233
159,E14000689,ELMET AND ROTHWELL,Yorkshire and The Humber,England,0.4262130527523347,0.16327591460682214,0.3451755722454247,0.02855401602466436,,,,,,,,,0.03678144437075409,55789
160,E14000690,ELTHAM,London,England,0.37539319416642836,0.12627490229720714,0.4150224001525117,0.02409207892479268,0.009984748832332475,,,,,,,,0.04923267562672767,41964
161,E14000691,ENFIELD NORTH,London,England,0.42300857085011134,0.12154410276021865,0.38494589791465145,0.021100938069421635,0.011000382426382922,,,,,,,,0.038400107979214004,44453
162,E14000692,"ENFIELD, SOUTHGATE",London,England,0.4944083694083694,0.13807720057720058,0.3224657287157287,0.011386183261183262,0.01424963924963925,,,,,,,,0.019412878787878788,44352
163,E14000693,EPPING FOREST,Eastern,England,0.5398420058389146,0.21503091190108192,0.14255967714236648,0.03975613944702044,0.014146488064571527,,,,,,,,0.04866477760604499,46584
